date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2017-01-13 23:59:02,coindesk,,1,18,28,"The latest Bitcoin Price Index is 826.10 USD http://www.coindesk.com/price/ pic.twitter.com/9Xu6C9Pxu6",,,,820057599785701376,https://twitter.com/coindesk/status/820057599785701376
2017-01-13 21:49:29,loomdart,,1,0,0,"If you want to see some funny stuff youtube ""bitcoin"" and click on recently added (post 5th of january)",,,,820024998190518272,https://twitter.com/loomdart/status/820024998190518272
2017-01-13 21:16:46,coindesk,,1,11,9,"Nigeria Warned its Citizens About Onecoin and Bitcoin This Week http://www.coindesk.com/nigeria-warned-citizens-onecoin-bitcoin-week/ …pic.twitter.com/VhG7aCAueh",,,,820016763157041152,https://twitter.com/coindesk/status/820016763157041152
2017-01-13 21:02:23,BitcoinMagazine,,0,63,81,"Andreas Antonopoulos: Ignore the Drama, #bitcoin Is Stronger Than Ever http://btcm.ag/aantcalm pic.twitter.com/Te2MWkROTM",,,#bitcoin,820013145326501888,https://twitter.com/BitcoinMagazine/status/820013145326501888
2017-01-13 20:59:52,coindesk,,0,7,7,"Why one lawyer is fighting back against what he sees as an IRS invasion of bitcoin users' privacy http://www.coindesk.com/im-fighting-irss-bitcoin-privacy-invasion/ …",,,,820012511336480770,https://twitter.com/coindesk/status/820012511336480770
2017-01-13 20:15:07,BTCTN,,1,12,18,"Bitcoin is Becoming a De Facto World Currency https://news.bitcoin.com/bitcoin-becoming-the-de-facto-world-currency/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/qHdhwqu3Hu",,,,820001251265945600,https://twitter.com/BTCTN/status/820001251265945600
2017-01-13 20:02:21,BitcoinMagazine,,0,48,51,"Lightning Network One Step Closer to Reality as Lightning Labs Announces Alpha Release http://btcm.ag/lllndar #blockchain #bitcoin pic.twitter.com/qCmXxscwA1",,,#blockchain #bitcoin,819998036784975873,https://twitter.com/BitcoinMagazine/status/819998036784975873
2017-01-13 20:00:03,coindesk,,1,20,27,"The latest Bitcoin Price Index is 818.57 USD http://www.coindesk.com/price/ pic.twitter.com/8kJWrqoqIj",,,,819997456624742400,https://twitter.com/coindesk/status/819997456624742400
2017-01-13 19:44:20,coindesk,,0,11,9,"Israel's Tax Authority Wants to Treat Bitcoin As a Kind of Property http://www.coindesk.com/israel-may-gearing-tax-bitcoin-kind-property/ …pic.twitter.com/gQNnRY0pdb",,,,819993504499793920,https://twitter.com/coindesk/status/819993504499793920
2017-01-13 18:23:26,TuurDemeester,jonmatonis,0,2,2,"""Bitcoin, denatured""",,,,819973145323073536,https://twitter.com/TuurDemeester/status/819973145323073536
2017-01-13 18:22:28,TuurDemeester,kyletorpey,1,2,3,"Bitcoin Wildcat Banking, the early days. https://twitter.com/kyletorpey/status/819929468965941250 …",,,,819972900707041280,https://twitter.com/TuurDemeester/status/819972900707041280
2017-01-13 18:07:08,BTCNewsletter,9javoxpop,0,1,2,"Top #LA China crackdown sends Bitcoin sliding - BBC News https://btc.icymi.email/china-crackdown-sends-bitcoin-sliding-bbc-news-2/ … via @Ngtalkingdrum #financingpic.twitter.com/uM2IFKXZaW",,@Ngtalkingdrum,#LA #financingpic,819969042203164673,https://twitter.com/BTCNewsletter/status/819969042203164673
