date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2017-01-11 23:59:03,coindesk,,5,20,19,"The latest Bitcoin Price Index is 776.10 USD http://www.coindesk.com/price/ pic.twitter.com/OrZ8FAzo3a",,,,819332826701197312,https://twitter.com/coindesk/status/819332826701197312
2017-01-11 23:52:30,loomdart,,1,0,1,"you can either sell bitcoin when you want to, or when okcoin margin calls your long.",,,,819331180994711553,https://twitter.com/loomdart/status/819331180994711553
2017-01-11 23:49:46,loomdart,,0,0,7,"loomdart trading tip: do: sell bitcoin for a house do not: sell a house for bitcoin",,,,819330491660857344,https://twitter.com/loomdart/status/819330491660857344
2017-01-11 23:47:38,loomdart,,0,0,3,"ethereum: 2 chains bitcoin: no chainz because they got repossessed by the bank",,,,819329956924784641,https://twitter.com/loomdart/status/819329956924784641
2017-01-11 23:44:15,loomdart,,1,0,2,"Myriadcoin: 5 algos Bitcoin:5 dumps",,,,819329105418211328,https://twitter.com/loomdart/status/819329105418211328
2017-01-11 23:43:48,loomdart,,0,0,1,"Zcash: Zero Knowledge Proofs bitcoin: Zero Knowledge dumps",,,,819328992889151488,https://twitter.com/loomdart/status/819328992889151488
2017-01-11 23:37:16,loomdart,Cryptopathic,0,0,4,"hell: no bitcointalk earth:bitcointalk AND r/bitcoin SEND ME BACK BRO @Cryptopathic",,@Cryptopathic,,819327348734566400,https://twitter.com/loomdart/status/819327348734566400
2017-01-11 23:00:03,coindesk,,0,18,9,"Following talks with China's central bank, OKCoin has welcomed regulation of the bitcoin industry http://www.coindesk.com/okcoin-joins-calls-bitcoin-regulation-china/ …",,,,819317981968732160,https://twitter.com/coindesk/status/819317981968732160
2017-01-11 20:00:03,coindesk,,1,21,16,"The latest Bitcoin Price Index is 792.86 USD http://www.coindesk.com/price/ pic.twitter.com/RbztgMZ5OD",,,,819272682860662797,https://twitter.com/coindesk/status/819272682860662797
2017-01-11 19:52:39,coindesk,,1,6,8,"The IRS is Catching Flack Again for Weak Bitcoin Guidance (This Time on IRAs) http://www.coindesk.com/gao-irs-report-bitcoin-guidance-individual-retirement-accounts/ …pic.twitter.com/VmFPtsv4wW",,,,819270820094681089,https://twitter.com/coindesk/status/819270820094681089
2017-01-11 19:04:50,coindesk,,0,15,16,"Bitcoin's Price Just Hit its Lowest Level in Over a Month http://www.coindesk.com/bitcoin-price-lowest-level-2nd-december/ …pic.twitter.com/nV1EfCQXbV",,,,819258784673570816,https://twitter.com/coindesk/status/819258784673570816
2017-01-11 18:57:49,TuurDemeester,,14,98,148,"Bitcoin down 14% for the day. Bull market still intact. I still see this as a healthy correction, expect +$1,000 levels by end of 2017. pic.twitter.com/81VKbuIlFN",,,,819257022470377474,https://twitter.com/TuurDemeester/status/819257022470377474
2017-01-11 18:06:29,loomdart,,0,0,1,"$BTC #Bitcoin long term chart. Not going to lie, this is happening much faster than anticipated. https://www.tradingview.com/chart/BTCCNY/QNSvgh5s-Bitcoin-long-term-chart/ …",,,#Bitcoin,819244101673644032,https://twitter.com/loomdart/status/819244101673644032
2017-01-11 18:02:12,BitcoinMagazine,,3,66,76,"Atomic Swaps: How the Lightning Network Extends to Altcoins http://btcm.ag/atswap #bitcoin #cryptocurrency #blockchain #technologypic.twitter.com/kL5SuNHtJU",,,#bitcoin #cryptocurrency #blockchain #technologypic,819243026212126729,https://twitter.com/BitcoinMagazine/status/819243026212126729
2017-01-11 17:39:12,BTCNewsletter,,0,1,5,"LIVE: Bitcoin slides after China Central Bank launches investigation https://btc.icymi.email/live-bitcoin-slides-after-china-central-bank-launches-investigation/ … #American #investorspic.twitter.com/miwDLkDqI8",,,#American #investorspic,819237238101962752,https://twitter.com/BTCNewsletter/status/819237238101962752
2017-01-11 17:34:52,BitcoinMagazine,,1,9,11,"As India Goes Cashless, Both E-Money Stocks & #Bitcoin Benefit http://btcm.ag/indcsls #india #currencynews #fintech #blockchain #ecommercepic.twitter.com/9uuEswecHr",,,#Bitcoin #india #currencynews #fintech #blockchain #ecommercepic,819236147532546048,https://twitter.com/BitcoinMagazine/status/819236147532546048
2017-01-11 17:00:41,coindesk,,0,3,3,"Bloomberg – QuickTake: Bitcoin and the Blockchain https://www.bloomberg.com/news/videos/2017-01-09/quicktake-bitcoin-and-the-blockchain …",,,,819227541563146240,https://twitter.com/coindesk/status/819227541563146240
2017-01-11 16:01:17,coindesk,,0,9,22,"Quartz – Buy and Hodl, Just Don't Get #Rekt: The Slang That Gets You Taken Seriously as a Bitcoin Trader https://qz.com/878728/buy-and-hodl-just-dont-get-rekt-the-slang-that-gets-you-taken-seriously-as-a-bitcoin-trader/ … by @joonian",,@joonian,#Rekt,819212595282538496,https://twitter.com/coindesk/status/819212595282538496
2017-01-11 16:00:02,coindesk,,3,41,26,"The latest Bitcoin Price Index is 794.47 USD http://www.coindesk.com/price/ pic.twitter.com/sm0fUfp5cY",,,,819212281225576448,https://twitter.com/coindesk/status/819212281225576448
2017-01-11 15:23:11,BTCTN,,0,6,11,"Chinese Bitcoin Exchange Inspections Cause Price Drop and FUD https://news.bitcoin.com/chinese-bitcoin-exchange-inspections-cause-price-drop-and-fud/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/otNDPGYApf",,,,819203006730092545,https://twitter.com/BTCTN/status/819203006730092545
2017-01-11 15:01:23,coindesk,,0,12,8,"Bloomberg – MIT's Forde: China at the Heart of Bitcoin Mining https://www.bloomberg.com/news/videos/2017-01-10/mit-s-forde-china-at-the-heart-of-bitcoin-mining …pic.twitter.com/xN4d0ZstDZ",,,,819197521088184321,https://twitter.com/coindesk/status/819197521088184321
2017-01-11 14:09:00,BTCNewsletter,YahooFinance,0,0,0,"#digital Bitcoin slides after China central bank launches investigation https://btc.icymi.email/bitcoin-slides-after-china-central-bank-launches-investigation/ … via @YahooFinancepic.twitter.com/oO98CzA7ZK",,@YahooFinancepic,#digital,819184338113851392,https://twitter.com/BTCNewsletter/status/819184338113851392
2017-01-11 13:54:35,coindesk,,0,9,8,"Bitcoin Falls Below $800 As Volatile Week Continues http://www.coindesk.com/bitcoin-falls-800-volatile-week-continues/ …pic.twitter.com/yTIXjrd3Pg",,,,819180710783254529,https://twitter.com/coindesk/status/819180710783254529
2017-01-11 13:38:59,BTCNewsletter,CNBCi,0,1,0,"New #founder Bitcoin falls 5% as China plans to investigate firms https://btc.icymi.email/bitcoin-falls-5-as-china-plans-to-investigate-firms/ … via @CNBCi #investorspic.twitter.com/bMSRUOj33E",,@CNBCi,#founder #investorspic,819176783325106176,https://twitter.com/BTCNewsletter/status/819176783325106176
2017-01-11 13:09:47,coindesk,,1,16,19,"Blockchain Angels Invest $1 Million in Bitcoin-Ethereum Hybrid Qtum http://www.coindesk.com/blockchain-angels-invest-1-million-bitcoin-ethereum-hybrid-qtum/ …pic.twitter.com/DK8FYeTPY4",,,,819169434413699073,https://twitter.com/coindesk/status/819169434413699073
2017-01-11 12:38:21,coindesk,,2,30,28,"China's Central Bank to Conduct Ongoing Bitcoin Exchange Visits http://bit.ly/2ifAhAL pic.twitter.com/XVPFecuU7O",,,,819161525860569088,https://twitter.com/coindesk/status/819161525860569088
