date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2017-01-04 23:59:02,coindesk,,0,47,50,"The latest Bitcoin Price Index is 1,129.02 USD http://www.coindesk.com/price/ pic.twitter.com/Caj3RdRRxM",,,,816796110014529537,https://twitter.com/coindesk/status/816796110014529537
2017-01-04 23:33:34,BTCTN,,0,3,11,"Bitcoin’s Bullish Uptrend Climbs to New Levels https://news.bitcoin.com/bitcoin-bullish-uptrend-climbs/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/IqSbDEq4YA",,,,816789698655858688,https://twitter.com/BTCTN/status/816789698655858688
2017-01-04 23:21:56,coindesk,,6,11,6,"Sell Orders Halt Bitcoin Rally as All-Time High Remains Elusive http://www.coindesk.com/sell-orders-halt-bitcoin-rally-time-high-remains-elusive/ …pic.twitter.com/NbAXJwtibf",,,,816786773418315776,https://twitter.com/coindesk/status/816786773418315776
2017-01-04 22:56:09,TuurDemeester,joonian,1,0,2,"You're predicting every one of the top 30 bitcoin exchanges is going bankrupt in the next 12 months?",,,,816780284016361472,https://twitter.com/TuurDemeester/status/816780284016361472
2017-01-04 22:28:50,Bitcoin,,15,40,79,"Imagine if @realDonaldTrump tweeted about Bitcoin, what would it do to the price :)",,@realDonaldTrump,,816773411460497409,https://twitter.com/Bitcoin/status/816773411460497409
2017-01-04 22:00:48,Bitcoin,,0,13,12,"SEC Delays Winklevoss Bitcoin ETF Once Again http://ow.ly/hocp508e9MO",,,,816766353562595328,https://twitter.com/Bitcoin/status/816766353562595328
2017-01-04 21:55:15,TuurDemeester,,4,17,37,"Looks like Bitcoin Dominance Index is rolling over - altcoins could form ""profit diversification"" bubbles here, like in '13. pic.twitter.com/Tmsh90Blcl",,,,816764957517824003,https://twitter.com/TuurDemeester/status/816764957517824003
2017-01-04 21:48:33,TuurDemeester,,1,65,87,"Combined market cap of all cryptocurrencies is now $21 billion, all time high. (Bitcoin takes 87% of the total.) pic.twitter.com/ANw4wowp2u",,,,816763273102114827,https://twitter.com/TuurDemeester/status/816763273102114827
2017-01-04 21:00:45,coindesk,,1,15,20,"PwC's Ajit Tripathi gives his predictions for the blockchain industry in the year ahead, including a $2,000 bitcoin http://www.coindesk.com/2000-bitcoin-9-2017-blockchain-predictions/ …",,,,816751244681297922,https://twitter.com/coindesk/status/816751244681297922
2017-01-04 20:53:10,coindesk,,0,25,13,"Bitcoin ETF Decision Delayed Until After Trump Transition http://www.coindesk.com/sec-bitcoin-etf-decision-delayed-trump-transition/ …pic.twitter.com/G69VcxdkzA",,,,816749335161532416,https://twitter.com/coindesk/status/816749335161532416
