date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2017-01-18 23:59:02,coindesk,,0,33,13,"The latest Bitcoin Price Index is 884.27 USD http://www.coindesk.com/price/ pic.twitter.com/SNXuBk2vSm",,,,821869541076692992,https://twitter.com/coindesk/status/821869541076692992
2017-01-18 23:19:08,loomdart,loomdart,0,0,4,"actual live Segwit testing center for bitcoin. if it's so bad Roger would help get it activated to be able to prove how bad it is.",,,,821859498440720384,https://twitter.com/loomdart/status/821859498440720384
2017-01-18 23:00:16,coindesk,,0,7,3,"The Chronicle Herald – Blockchain Could Reach Heights Bitcoin Can’t http://thechronicleherald.ca/novascotia/1432794-nowns-blockchain-could-reach-heights-bitcoin-can%E2%80%99t … by @NOWNovaScotia",,@NOWNovaScotia,,821854748794060800,https://twitter.com/coindesk/status/821854748794060800
2017-01-18 22:50:18,loomdart,loomdart,1,0,0,"truth is they really couldn't give less of a shit about bitcoin, they just need to apply the same rules as for every other tradeable asset",,,,821852242571644932,https://twitter.com/loomdart/status/821852242571644932
2017-01-18 22:45:20,loomdart,,2,0,0,"guys remember PBoC don't want to regulate volatility they want to ensure people know bitcoin is risky and regulate the loans exchanges give",,,,821850993302368256,https://twitter.com/loomdart/status/821850993302368256
2017-01-18 21:00:39,coindesk,,1,54,34,"The world's largest GBP bitcoin exchange announced it will adopt a 'no-fee' trading policy starting later this week. http://www.coindesk.com/uk-exchange-coinfloor-embraces-no-fee-bitcoin-trading/ …",,,,821824647150899205,https://twitter.com/coindesk/status/821824647150899205
2017-01-18 20:55:05,TuurDemeester,,14,21,23,"""Bitcoin a globalist plot against cash and the French people"" http://bitcoinist.com/france-le-pen-national-front-ban-bitcoin/ …",,,,821823245850734592,https://twitter.com/TuurDemeester/status/821823245850734592
2017-01-18 20:00:03,coindesk,,0,23,17,"The latest Bitcoin Price Index is 867.52 USD http://www.coindesk.com/price/ pic.twitter.com/QdL5M9qgWC",,,,821809396418301955,https://twitter.com/coindesk/status/821809396418301955
2017-01-18 19:43:40,BTCTN,,1,11,13,"http://Bitcoin.com welcomes the Bitcoin Uncensored team to broadcast live from our booth at @btcmiami_com. We both support free speech! pic.twitter.com/fdGJJ2lloR – at Hyatt Regency Miami",,@btcmiami_com,,821805274549751808,https://twitter.com/BTCTN/status/821805274549751808
2017-01-18 18:52:32,iamjosephyoung,btc_manager,0,3,6,"Coinbase asks IRS for reasonable agreement, intends to spend over $1 million to protect user privacy. #bitcoin https://twitter.com/btc_manager/status/821766766913355777 …",,,#bitcoin,821792408186687488,https://twitter.com/iamjosephyoung/status/821792408186687488
2017-01-18 18:00:07,coindesk,,0,2,2,"Packed with opinion from the bitcoin and blockchain industries, check out our recap of 2016's 'in review' series http://www.coindesk.com/coindesk-2016-review-blockchain-best-stories/ …",,,,821779216878436354,https://twitter.com/coindesk/status/821779216878436354
2017-01-18 16:48:25,coindesk,,0,11,2,"Nigeria: Banks That Handle Bitcoin Do So 'At Their Own Risk' http://www.coindesk.com/nigeria-banks-handle-bitcoin-risk/ …pic.twitter.com/60PnJhY7Gs",,,,821761171397165056,https://twitter.com/coindesk/status/821761171397165056
2017-01-18 16:01:11,coindesk,,1,6,9,"The bitcoin price may be stuck in the $800s for some time http://www.coindesk.com/masters-backed-hedge-fund-greed-leverage-broke-bitcoins-rally/ …",,,,821749283527544832,https://twitter.com/coindesk/status/821749283527544832
2017-01-18 16:00:03,coindesk,,0,14,11,"The latest Bitcoin Price Index is 872.25 USD http://www.coindesk.com/price/ pic.twitter.com/XvL0oUnhG5",,,,821749000684666883,https://twitter.com/coindesk/status/821749000684666883
2017-01-18 15:43:54,loomdart,loomdart,1,0,1,"second ask yourself ""can it be done with bitcoin"" and thirdly ask yourself again ""why does it need to be decentralized""",,,,821744936064315392,https://twitter.com/loomdart/status/821744936064315392
2017-01-18 15:31:31,coindesk,,0,16,8,"China's Central Bank Finds Bitcoin Exchanges Out of Step With Regulation http://bit.ly/2jyU5TS pic.twitter.com/4IX93fZlwY",,,,821741817951584262,https://twitter.com/coindesk/status/821741817951584262
2017-01-18 15:21:07,BTCTN,,0,7,7,"Report: The North American Bitcoin Conference – Day One https://news.bitcoin.com/the-north-american-bitcoin-conference-day-one/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/CE776qKHyh",,,,821739202819653632,https://twitter.com/BTCTN/status/821739202819653632
2017-01-18 15:16:07,TuurDemeester,Blockstream,1,24,45,"Excited to dive into this. Sidechains will allow for a new era of crypto experimentation and entrepreneurship in Bitcoin. https://twitter.com/Blockstream/status/821601675127517185 …",,,,821737942578302977,https://twitter.com/TuurDemeester/status/821737942578302977
2017-01-18 14:56:17,BTCNewsletter,,0,6,3,"#Investors Bitcoin exchange Coinbase gets money transmitter license in New York https://btc.icymi.email/bitcoin-exchange-coinbase-gets-money-transmitter-license-in-new-york-3/ … #innovationpic.twitter.com/q87CWYFItt",,,#Investors #innovationpic,821732950282792962,https://twitter.com/BTCNewsletter/status/821732950282792962
