date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2017-01-08 23:59:02,coindesk,,0,21,20,"The latest Bitcoin Price Index is 912.37 USD http://www.coindesk.com/price/ pic.twitter.com/pKAhD1dsun",,,,818245662806573057,https://twitter.com/coindesk/status/818245662806573057
2017-01-08 21:00:18,coindesk,,0,10,10,"The scaling issue threw a spanner in bitcoin's works last year. Will 2017 be different? http://www.coindesk.com/2016-bitcoin-year-politics-apolitical-money/ …",,,,818200681433731072,https://twitter.com/coindesk/status/818200681433731072
2017-01-08 20:59:07,loomdart,caneofc,1,0,1,"lol I meant this as in if I saw the bitcoin chart as a profile on tinder I'd super like it coz it's hot af @AndrewEmerickJr",,@AndrewEmerickJr,,818200383885611009,https://twitter.com/loomdart/status/818200383885611009
2017-01-08 20:18:34,BTCTN,,0,8,9,"An Introduction to Bitcoin Trading and Technical Charts https://news.bitcoin.com/bitcoin-trading-technical-charts/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/MhqjgoQQZr",,,,818190179710156800,https://twitter.com/BTCTN/status/818190179710156800
2017-01-08 20:00:03,coindesk,,0,29,21,"The latest Bitcoin Price Index is 904.31 USD http://www.coindesk.com/price/ pic.twitter.com/IL051prg2J",,,,818185517481259008,https://twitter.com/coindesk/status/818185517481259008
2017-01-08 19:45:04,loomdart,El_ZTIR,1,0,0,"damn guru why is bitcoin going up????",,,,818181746915209217,https://twitter.com/loomdart/status/818181746915209217
2017-01-08 19:10:45,loomdart,,1,0,5,"*sees bitcoin chart on tinder* *clicks superlike*",,,,818173111489167362,https://twitter.com/loomdart/status/818173111489167362
2017-01-08 17:25:50,TuurDemeester,TuurDemeester,11,34,56,"Bitcoin buyers beware: exchanges offer a wonderful service, but don't use them as a vault for your coins. https://twitter.com/TuurDemeester/status/818144888688672768 …",,,,818146708450328577,https://twitter.com/TuurDemeester/status/818146708450328577
2017-01-08 17:06:06,BTCTN,,0,9,7,"How The New Rally Improved Bitcoin’s Upside Potential https://news.bitcoin.com/how-the-new-rally-improved-bitcoins-upside-potential/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/pAOqfs2DqB",,,,818141744436891652,https://twitter.com/BTCTN/status/818141744436891652
2017-01-08 16:14:53,iamjosephyoung,,0,0,2,"This is why #bitcoin startups will increase awareness on centralized systems. Colleges running on outdated systems http://www.washingtontimes.com/news/2017/jan/7/hackers-extort-28k-ransom-los-angeles-college/ …",,,#bitcoin,818128855026135041,https://twitter.com/iamjosephyoung/status/818128855026135041
2017-01-08 16:00:11,coindesk,,0,9,7,"Illustrating the intangible: CoinDesk explains the 10 most clichéd bitcoin stock images http://www.coindesk.com/the-only-10-bitcoin-stock-photos-youll-ever-see/ …",,,,818125154303803392,https://twitter.com/coindesk/status/818125154303803392
2017-01-08 16:00:03,coindesk,,0,21,25,"The latest Bitcoin Price Index is 909.56 USD http://www.coindesk.com/price/ pic.twitter.com/ZuVt69kaoe",,,,818125118996119552,https://twitter.com/coindesk/status/818125118996119552
2017-01-08 12:00:03,coindesk,,1,39,39,"The latest Bitcoin Price Index is 910.87 USD http://www.coindesk.com/price/ pic.twitter.com/lPLgj1w8dq",,,,818064722180198400,https://twitter.com/coindesk/status/818064722180198400
2017-01-08 09:00:16,coindesk,,0,20,28,"A Bitcoin Core developer recaps a fraught year in bitcoin development http://www.coindesk.com/2016-bitcoin-year-politics-apolitical-money/ …",,,,818019479095492608,https://twitter.com/coindesk/status/818019479095492608
2017-01-08 08:00:03,coindesk,,1,37,28,"The latest Bitcoin Price Index is 931.25 USD http://www.coindesk.com/price/ pic.twitter.com/2lP45USRie",,,,818004325121294336,https://twitter.com/coindesk/status/818004325121294336
2017-01-08 07:00:00,coindesk,,1,9,8,"The secret meaning behind the only 10 bitcoin stock images you'll ever see. The world may never look the same again http://www.coindesk.com/the-only-10-bitcoin-stock-photos-youll-ever-see/ …",,,,817989212754546688,https://twitter.com/coindesk/status/817989212754546688
2017-01-08 05:18:52,iamjosephyoung,,0,0,1,"China issues sensible statement -> media aggrandizes it as #bitcoin ban -> panic & price drop to $830 -> truth revealed, price back to $938 pic.twitter.com/mSyH8aPdIF",,,#bitcoin,817963762023968771,https://twitter.com/iamjosephyoung/status/817963762023968771
2017-01-08 04:00:03,coindesk,,1,26,32,"The latest Bitcoin Price Index is 923.43 USD http://www.coindesk.com/price/ pic.twitter.com/LdhGUa4P08",,,,817943928943112194,https://twitter.com/coindesk/status/817943928943112194
2017-01-08 00:06:09,BTCTN,,1,7,4,"SEC Delays Decision on SolidX Bitcoin Trust https://news.bitcoin.com/sec-delays-decision-solidx-bitcoin-trust/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/LI3A2Ld3kF",,,,817885064893583360,https://twitter.com/BTCTN/status/817885064893583360
