date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2017-01-03 23:59:03,coindesk,,3,46,44,"The latest Bitcoin Price Index is 1,031.50 USD http://www.coindesk.com/price/ pic.twitter.com/dQTRbpJqGo",,,,816433724007051264,https://twitter.com/coindesk/status/816433724007051264
2017-01-03 23:18:52,TuurDemeester,JellaBoem,3,2,9,"Bitcoin is modular, scales in layers - no ""fundamental redesign"" needed.",,,,816423612710322178,https://twitter.com/TuurDemeester/status/816423612710322178
2017-01-03 23:13:19,loomdart,loomdart,0,0,3,"jesus bitcoin you really can't wait can you",,,,816422214778097664,https://twitter.com/loomdart/status/816422214778097664
2017-01-03 23:09:27,loomdart,,1,2,8,"I agree with the guy that keeps saying buy bitcoin",,,,816421243729616901,https://twitter.com/loomdart/status/816421243729616901
2017-01-03 23:00:05,coindesk,,0,16,10,"CoinDesk Discusses the Evolution of Blockchain Technology and the Growing Viability of Bitcoin http://www.cardrates.com/news/coindesk-discusses-the-continuing-evolution-of-blockchain-technology/ … via @CardRates",,@CardRates,,816418885381591040,https://twitter.com/coindesk/status/816418885381591040
2017-01-03 22:30:21,loomdart,,2,0,2,"does no one love me why no one in my dm or irl asking me about bitcoin lmao",,,,816411405008175104,https://twitter.com/loomdart/status/816411405008175104
2017-01-03 22:30:04,BitcoinMagazine,,0,37,25,"What Experts Are Predicting for 2017 in #Bitcoin and #Blockchain Tech http://btcm.ag/2017expr #fintech #2017predictionspic.twitter.com/qrqJcEQzuw",,,#Bitcoin #Blockchain #fintech #2017predictionspic,816411330915737604,https://twitter.com/BitcoinMagazine/status/816411330915737604
2017-01-03 22:07:04,BTCNewsletter,bitcoinagile,0,0,0,"RT @bitcoinagile Bitcoin digital currency hits three-year high of $1,000 https://btc.icymi.email/bitcoin-digital-currency-hits-three-year-high-of-1000-bbc-news-2/ … #ed #BASEpic.twitter.com/9OZDhHYIZn",,@bitcoinagile,#ed #BASEpic,816405545351577601,https://twitter.com/BTCNewsletter/status/816405545351577601
2017-01-03 20:09:34,BTCTN,,0,15,11,"Localbitcoins’ Growth 85% 2016, Signaling Further Use of Bitcoin https://news.bitcoin.com/localbitcoins-growth-85-2016-signaling-further-use-of-bitcoin/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/jbhFjo8g1H",,,,816375974627446784,https://twitter.com/BTCTN/status/816375974627446784
2017-01-03 20:00:03,coindesk,,3,45,44,"The latest Bitcoin Price Index is 1,019.71 USD http://www.coindesk.com/price/ pic.twitter.com/oyTwgv4XT6",,,,816373579889733632,https://twitter.com/coindesk/status/816373579889733632
2017-01-03 19:07:29,BTCNewsletter,ChinaBizWatch,0,0,0,"RT @ChinaBizWatch Bitcoin digital currency hits three-year high of $1000 https://btc.icymi.email/china-bbc-bitcoin-digital-currency-hits-three-year-high-of-1000/ … #economic #researchpic.twitter.com/Et4wiIBsBc",,@ChinaBizWatch,#economic #researchpic,816360349637210115,https://twitter.com/BTCNewsletter/status/816360349637210115
2017-01-03 19:01:03,loomdart,loomdart,0,0,1,"I'm pretty sure lots in bitcoin don't want to give up their bitcoins ;)",,,,816358732854685698,https://twitter.com/loomdart/status/816358732854685698
2017-01-03 18:37:29,BTCNewsletter,,2,5,5,"#interesting Bitcoin to be 6th largest reserve currency by 2030: Research https://btc.icymi.email/bitcoin-will-become-earths-6th-most-used-currency-how-many-bitcoinreserve-notes-do-you-have-in-your-pocket/ … #digital #marketspic.twitter.com/UcMSkg1pDT",,,#interesting #digital #marketspic,816352799399313408,https://twitter.com/BTCNewsletter/status/816352799399313408
2017-01-03 18:07:19,BTCNewsletter,,1,6,3,"#CX This chart shows just how much the price of bitcoin has soared over the past year https://btc.icymi.email/this-chart-shows-just-how-much-the-price-of-bitcoin-has-soared-over-the-past-year/ … #datapic.twitter.com/cQPaCJJEdH",,,#CX #datapic,816345210401734656,https://twitter.com/BTCNewsletter/status/816345210401734656
2017-01-03 16:02:34,Bitcoin,,0,7,10,"BBVA: Blockchain Regulation Needs to Move Beyond Bitcoin http://ow.ly/rnPp508aNN6",,,,816313813645611010,https://twitter.com/Bitcoin/status/816313813645611010
2017-01-03 16:00:03,coindesk,,2,35,35,"The latest Bitcoin Price Index is 1,020.89 USD http://www.coindesk.com/price/ pic.twitter.com/CdKRdwiGPS",,,,816313181408817152,https://twitter.com/coindesk/status/816313181408817152
2017-01-03 15:36:55,BTCNewsletter,PrecioBTC,0,0,0,"#generous BBC Front Page Business News https://btc.icymi.email/bbc-front-page-business-news-bitcoin-2/ … #Bitcoin via @PrecioBTC #digitalpic.twitter.com/xqMyHUk96Z",,@PrecioBTC,#generous #Bitcoin #digitalpic,816307358179749888,https://twitter.com/BTCNewsletter/status/816307358179749888
