date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2017-01-02 23:59:02,coindesk,,1,46,55,"The latest Bitcoin Price Index is 1,018.93 USD http://www.coindesk.com/price/ pic.twitter.com/IYJXrLuc3w",,,,816071334069501952,https://twitter.com/coindesk/status/816071334069501952
2017-01-02 20:45:48,loomdart,,2,1,7,"""A bear trap is a false signal that the rising trend of a stock or index has reversed when it has not"" #bitcoin pic.twitter.com/WVnLNfxzz3",,,#bitcoin,816022706437103616,https://twitter.com/loomdart/status/816022706437103616
2017-01-02 20:00:03,coindesk,,2,60,60,"The latest Bitcoin Price Index is 1,009.31 USD http://www.coindesk.com/price/ pic.twitter.com/DxAhMgU0uM",,,,816011191944364033,https://twitter.com/coindesk/status/816011191944364033
2017-01-02 18:04:08,TuurDemeester,stink3finger,0,1,11,"This looks so fun! Much safer ""toy"" than a Bitcoin mining rig. https://twitter.com/stink3finger/status/815952262380064768 …",,,,815982019469574144,https://twitter.com/TuurDemeester/status/815982019469574144
2017-01-02 17:09:08,BTCTN,,1,11,13,"The Bitcoin Constellation Is Bigger Than Most Realize https://news.bitcoin.com/the-bitcoin-constellation-is-bigger-than-most-realize/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/l4wDm4kY2d",,,,815968178253615104,https://twitter.com/BTCTN/status/815968178253615104
2017-01-02 17:07:16,loomdart,,1,0,1,"guys watch out if the interest rates go up bitcoin is going to $0!!!!!!!!1!!!!!",,,,815967707485061123,https://twitter.com/loomdart/status/815967707485061123
2017-01-02 17:01:07,TuurDemeester,,2,74,86,"Why Volume Is Exploding at Mexican Bitcoin Exchange Bitso https://news.bitcoin.com/why-volume-is-exploding-at-mexican-bitcoin-exchange-bitso/ …pic.twitter.com/6RlUVNAdDV",,,,815966162190209024,https://twitter.com/TuurDemeester/status/815966162190209024
2017-01-02 17:00:06,coindesk,,2,20,15,"Why bitcoin's role in remittances to developing nations is still a ""game changer"" http://www.coindesk.com/why-theres-still-hope-for-bitcoin-remittance-companies/ …",,,,815965904668397572,https://twitter.com/coindesk/status/815965904668397572
2017-01-02 16:37:36,BitcoinMagazine,,1,32,20,"ICYMI: Op Ed: The New Age of #Blockchain Entrepreneurship by @Disruptepreneur #bitcoin #fintech http://btcm.ag/gpentrbc pic.twitter.com/tnPwTJWzAO",,@Disruptepreneur,#Blockchain #bitcoin #fintech,815960241926012928,https://twitter.com/BitcoinMagazine/status/815960241926012928
2017-01-02 16:10:22,TuurDemeester,,1,45,71,"""Why Bitcoin is the Petroleum of Our Time"" — published with Bitcoin at $600 http://www.coindesk.com/bitcoin-petroleum-time/ …",,,,815953388621930497,https://twitter.com/TuurDemeester/status/815953388621930497
2017-01-02 16:02:47,Bitcoin,,0,7,12,"Why There's Still Hope for Bitcoin Remittance Companies http://ow.ly/wGWi5088vjv",,,,815951480972779520,https://twitter.com/Bitcoin/status/815951480972779520
2017-01-02 16:00:03,coindesk,,6,104,100,"The latest Bitcoin Price Index is 1,027.94 USD http://www.coindesk.com/price/ pic.twitter.com/5JK0qxyvS6",,,,815950792112951298,https://twitter.com/coindesk/status/815950792112951298
2017-01-02 16:00:00,coindesk,,0,6,6,"Bitspark's George Harrap sets out the lessons learned from three years of running a bitcoin-based remittance startup http://www.coindesk.com/why-theres-still-hope-for-bitcoin-remittance-companies/ …",,,,815950782075965440,https://twitter.com/coindesk/status/815950782075965440
2017-01-02 15:46:58,BitcoinMagazine,,0,20,20,"Bitcoin Magazine’s Top 6 Business Stories of 2016 http://btcm.ag/2016busn #bitcoin #blockchain #FinTechpic.twitter.com/45BGFEhjVk",,,#bitcoin #blockchain #FinTechpic,815947499882119168,https://twitter.com/BitcoinMagazine/status/815947499882119168
2017-01-02 15:00:56,coindesk,,1,4,5,"Why There's Still Hope for Bitcoin Remittance Companies http://www.coindesk.com/why-theres-still-hope-for-bitcoin-remittance-companies/ …pic.twitter.com/rr9JxBJNQc",,,,815935916476862465,https://twitter.com/coindesk/status/815935916476862465
2017-01-02 14:44:18,MatiGreenspan,,0,0,0,"Reuters is suggesting China & India too. #bitcoin #Bitcoin1000 @OscarWGrut http://reut.rs/2iGRZ1w",,@OscarWGrut,#bitcoin #Bitcoin1000,815931731027128320,https://twitter.com/MatiGreenspan/status/815931731027128320
2017-01-02 14:23:06,BTCTN,,2,5,7,"Bitcoin Games Paid 80 BTC in Jackpots Since October https://news.bitcoin.com/bitcoin-games-80-btc-jackpots-october/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/DIbt8jm6Yp",,,,815926397369597952,https://twitter.com/BTCTN/status/815926397369597952
2017-01-02 14:09:56,MatiGreenspan,,0,0,1,"The currency markets are open today, though you wouldn't know it by looking at the charts. Except #bitcoin which is up 6.5%. Hoorah!",,,#bitcoin,815923083664039936,https://twitter.com/MatiGreenspan/status/815923083664039936
2017-01-02 12:00:02,coindesk,,5,103,89,"The latest Bitcoin Price Index is 1,026.72 USD http://www.coindesk.com/price/ pic.twitter.com/MNT6jrJcyl",,,,815890393166442496,https://twitter.com/coindesk/status/815890393166442496
2017-01-02 11:04:39,BTCTN,,1,22,8,"Why Volume Is Exploding at Mexican Bitcoin Exchange Bitso https://news.bitcoin.com/why-volume-is-exploding-at-mexican-bitcoin-exchange-bitso/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/LYBLqQ8XjD",,,,815876452511944704,https://twitter.com/BTCTN/status/815876452511944704
2017-01-02 08:53:23,loomdart,,0,0,5,"#Bitcoin jumps above $1000 as first episode of sherlock season 4 is released",,,#Bitcoin,815843419155206144,https://twitter.com/loomdart/status/815843419155206144
2017-01-02 08:00:03,coindesk,,3,65,76,"The latest Bitcoin Price Index is 1,012.90 USD http://www.coindesk.com/price/ pic.twitter.com/an7YN95cZr",,,,815829995868352512,https://twitter.com/coindesk/status/815829995868352512
2017-01-02 07:27:20,loomdart,,1,0,1,"""they took all my money coz I committed tax fraud MULTIPLE times and that's why I use bitcoin"" yeahhh...",,,,815821762730586112,https://twitter.com/loomdart/status/815821762730586112
2017-01-02 07:00:07,coindesk,,0,10,8,"CoinDesk asked experts to forecast bitcoin's price in the year ahead. Here's what they said... http://www.coindesk.com/what-will-the-bitcoin-price-be-in-2017/ …",,,,815814914984046592,https://twitter.com/coindesk/status/815814914984046592
2017-01-02 04:00:02,coindesk,,7,219,213,"The latest Bitcoin Price Index is 1,009.93 USD http://www.coindesk.com/price/ pic.twitter.com/WytKZnkzdp",,,,815769597206990848,https://twitter.com/coindesk/status/815769597206990848
2017-01-02 00:28:34,BTCTN,,1,3,7,"A Look At Bitcoin Bubbles, When Will the Next One Be? https://news.bitcoin.com/look-bitcoin-bubble-will-next-one/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/U6mCwzJGkP",,,,815716378132946944,https://twitter.com/BTCTN/status/815716378132946944
2017-01-02 00:14:28,loomdart,,0,0,2,"I'm gonna miss the ""you invested in bitcoin now you're poor af lol"" meme genre the most :(",,,,815712828862689285,https://twitter.com/loomdart/status/815712828862689285
