date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2017-01-29 23:59:03,coindesk,,0,13,12,"The latest Bitcoin Price Index is 914.04 USD http://www.coindesk.com/price/ pic.twitter.com/fPOjgpm0bf",,,,825855808365805568,https://twitter.com/coindesk/status/825855808365805568
2017-01-29 23:00:00,coindesk,,0,4,6,"How researchers are working on new ways to improve 'proof of work' – the system that keeps bitcoin so robust http://www.coindesk.com/rethinking-proof-of-work-the-quest-to-improve-bitcoin-heats-up/ …",,,,825840951952281600,https://twitter.com/coindesk/status/825840951952281600
2017-01-29 20:00:03,coindesk,,0,19,13,"The latest Bitcoin Price Index is 914.22 USD http://www.coindesk.com/price/ pic.twitter.com/emUJ8B6STD",,,,825795663686402048,https://twitter.com/coindesk/status/825795663686402048
2017-01-29 17:14:07,BTCTN,,4,14,10,"How Sustainable Will Bitcoin Be After the Apocalypse? https://news.bitcoin.com/how-sustainable-will-bitcoin-be-after-the-apocalypse/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/PK3X1OXTYb",,,,825753905074098176,https://twitter.com/BTCTN/status/825753905074098176
2017-01-29 17:02:57,iamjosephyoung,,0,8,12,"Blockchain reality check by Bloomberg. Database with central authorities, not #Blockchain nor #bitcoin pic.twitter.com/TNYFMIHUZP",,,#Blockchain #bitcoin,825751093892128768,https://twitter.com/iamjosephyoung/status/825751093892128768
2017-01-29 16:00:19,coindesk,,3,18,12,"The system that secures bitcoin, proof of work, demands vast amounts of energy – and that's a prize problem to solve http://www.coindesk.com/rethinking-proof-of-work-the-quest-to-improve-bitcoin-heats-up/ …",,,,825735333543292932,https://twitter.com/coindesk/status/825735333543292932
2017-01-29 16:00:03,coindesk,,1,15,13,"The latest Bitcoin Price Index is 919.15 USD http://www.coindesk.com/price/ pic.twitter.com/ceGXoT1ikK",,,,825735263976620034,https://twitter.com/coindesk/status/825735263976620034
2017-01-29 14:45:33,BTCTN,,0,13,10,"http://Forum.bitcoin.com - Bitcoin is open to everyone, we think discussions should be too. Join the conversation today. #Bitcoin @BTCForumpic.twitter.com/1dWtS5yOkw",,@BTCForumpic,#Bitcoin,825716518210109440,https://twitter.com/BTCTN/status/825716518210109440
2017-01-29 13:22:20,coindesk,,3,15,12,"Rethinking Proof of Work: The Quest to Improve Bitcoin Heats Up http://www.coindesk.com/rethinking-proof-of-work-the-quest-to-improve-bitcoin-heats-up/ …pic.twitter.com/K9R2losoTk",,,,825695573466562560,https://twitter.com/coindesk/status/825695573466562560
2017-01-29 12:00:03,coindesk,,0,25,19,"The latest Bitcoin Price Index is 920.91 USD http://www.coindesk.com/price/ pic.twitter.com/uxWJCH7dUJ",,,,825674866162597889,https://twitter.com/coindesk/status/825674866162597889
2017-01-29 11:21:06,BTCTN,,1,6,12,"10 Bitcoin ATMs Reported Stolen Since 2015 https://news.bitcoin.com/10-bitcoin-atms-reported-stolen-since-2015/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/sDWhykR5sl",,,,825665067005812736,https://twitter.com/BTCTN/status/825665067005812736
2017-01-29 08:00:03,coindesk,,1,22,18,"The latest Bitcoin Price Index is 921.29 USD http://www.coindesk.com/price/ pic.twitter.com/VlwV18vXm5",,,,825614470995120128,https://twitter.com/coindesk/status/825614470995120128
2017-01-29 07:00:01,coindesk,,0,5,7,"As bitcoin traders move to smaller no-fee exchanges, the PBoC may pay renewed attention to the industry http://bit.ly/2kdtqwp",,,,825599362550079488,https://twitter.com/coindesk/status/825599362550079488
2017-01-29 05:21:47,TuurDemeester,BonPo8,0,1,5,"I'm still a Bitcoin maximalist, if that's what you're not sure about. Don't mind some altcoin trading either.",,,,825574641032794112,https://twitter.com/TuurDemeester/status/825574641032794112
2017-01-29 04:32:29,TuurDemeester,,12,37,60,"Bitcoin testing resistance at $920. Looks like a big move is coming — unclear if up or down. pic.twitter.com/S1prEO57W9",,,,825562235833430016,https://twitter.com/TuurDemeester/status/825562235833430016
2017-01-29 04:00:03,coindesk,,1,23,21,"The latest Bitcoin Price Index is 920.78 USD http://www.coindesk.com/price/ pic.twitter.com/7brtLgAmBb",,,,825554070509326336,https://twitter.com/coindesk/status/825554070509326336
2017-01-29 00:02:48,BTCTN,,0,12,11,"Japan Has Become a Big Player Within the Bitcoin Economy https://news.bitcoin.com/japan-big-player-bitcoin-economy/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/5DeeC6ONvG",,,,825494368270241792,https://twitter.com/BTCTN/status/825494368270241792
